Filepath,MfccPath,Emotion
./dataset/crema-d/AudioWAV/1056_DFA_SAD_XX.wav,mfccs/1056_DFA_SAD_XX_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/10928.wav,mfccs/10928_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/27151.wav,mfccs/27151_mfcc.pt,Question
./dataset/esd/0011/Neutral/0011_000024.wav,mfccs/0011_000024_mfcc.pt,Neutral
./dataset/meld/train/dia599_utt13.mp4,mfccs/dia599_utt13_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1037_TSI_HAP_XX.wav,mfccs/1037_TSI_HAP_XX_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/22896.wav,mfccs/22896_mfcc.pt,Question
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_angry_7a_2.wav,mfccs/female1_angry_7a_2_mfcc.pt,Anger
./dataset/meld/train/dia52_utt3.mp4,mfccs/dia52_utt3_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/35353.wav,mfccs/35353_mfcc.pt,Bored
./dataset/meld/train/dia850_utt2.mp4,mfccs/dia850_utt2_mfcc.pt,Neutral
./dataset/esd/0012/Surprise/0012_001446.wav,mfccs/0012_001446_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/13937.wav,mfccs/13937_mfcc.pt,Question
./dataset/esd/0018/Surprise/0018_001594.wav,mfccs/0018_001594_mfcc.pt,Surprise
./dataset/crema-d/AudioWAV/1006_TSI_FEA_XX.wav,mfccs/1006_TSI_FEA_XX_mfcc.pt,Fear
./dataset/esd/0019/Angry/0019_000466.wav,mfccs/0019_000466_mfcc.pt,Anger
./dataset/esd/0019/Happy/0019_000801.wav,mfccs/0019_000801_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/11716.wav,mfccs/11716_mfcc.pt,Question
./dataset/crema-d/AudioWAV/1089_IWL_DIS_XX.wav,mfccs/1089_IWL_DIS_XX_mfcc.pt,Disgust
./dataset/crema-d/AudioWAV/1078_TIE_SAD_XX.wav,mfccs/1078_TIE_SAD_XX_mfcc.pt,Sad
./dataset/crema-d/AudioWAV/1088_TSI_NEU_XX.wav,mfccs/1088_TSI_NEU_XX_mfcc.pt,Neutral
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_sad_6b_2.wav,mfccs/male1_sad_6b_2_mfcc.pt,Sad
./dataset/esd/0011/Surprise/0011_001477.wav,mfccs/0011_001477_mfcc.pt,Surprise
./dataset/meld/train/dia960_utt0.mp4,mfccs/dia960_utt0_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/04927.wav,mfccs/04927_mfcc.pt,Happy
./dataset/meld/train/dia871_utt7.mp4,mfccs/dia871_utt7_mfcc.pt,Neutral
./dataset/esd/0020/Neutral/0020_000341.wav,mfccs/0020_000341_mfcc.pt,Neutral
./dataset/esd/0011/Surprise/0011_001596.wav,mfccs/0011_001596_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/18270.wav,mfccs/18270_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/25156.wav,mfccs/25156_mfcc.pt,Happy
./dataset/esd/0016/Surprise/0016_001429.wav,mfccs/0016_001429_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/45612.wav,mfccs/45612_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/18854.wav,mfccs/18854_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/36761.wav,mfccs/36761_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/19241.wav,mfccs/19241_mfcc.pt,Bored
./dataset/crema-d/AudioWAV/1089_IWL_SAD_XX.wav,mfccs/1089_IWL_SAD_XX_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/45099.wav,mfccs/45099_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/02737.wav,mfccs/02737_mfcc.pt,Happy
./dataset/meld/train/dia477_utt16.mp4,mfccs/dia477_utt16_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/08025.wav,mfccs/08025_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/03399.wav,mfccs/03399_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/20993.wav,mfccs/20993_mfcc.pt,Neutral
./dataset/meld/train/dia596_utt9.mp4,mfccs/dia596_utt9_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/20836.wav,mfccs/20836_mfcc.pt,Bored
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_angry_3b_2.wav,mfccs/female2_angry_3b_2_mfcc.pt,Anger
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_neutral_1b_1.wav,mfccs/male2_neutral_1b_1_mfcc.pt,Neutral
./dataset/meld/train/dia553_utt5.mp4,mfccs/dia553_utt5_mfcc.pt,Neutral
./dataset/esd/0016/Angry/0016_000589.wav,mfccs/0016_000589_mfcc.pt,Anger
./dataset/ravdess/Actor_16/03-01-06-01-02-01-16.wav,mfccs/03-01-06-01-02-01-16_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/41311.wav,mfccs/41311_mfcc.pt,Question
./dataset/crema-d/AudioWAV/1024_IEO_ANG_HI.wav,mfccs/1024_IEO_ANG_HI_mfcc.pt,Anger
./dataset/crema-d/AudioWAV/1052_IOM_ANG_XX.wav,mfccs/1052_IOM_ANG_XX_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/38497.wav,mfccs/38497_mfcc.pt,Bored
./dataset/meld/train/dia1009_utt10.mp4,mfccs/dia1009_utt10_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/20620.wav,mfccs/20620_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/11063.wav,mfccs/11063_mfcc.pt,Happy
./dataset/meld/train/dia855_utt6.mp4,mfccs/dia855_utt6_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/29862.wav,mfccs/29862_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/15535.wav,mfccs/15535_mfcc.pt,Question
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_neutral_11b_1.wav,mfccs/female1_neutral_11b_1_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/33887.wav,mfccs/33887_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/14018.wav,mfccs/14018_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/31998.wav,mfccs/31998_mfcc.pt,Happy
./dataset/esd/0016/Sad/0016_001099.wav,mfccs/0016_001099_mfcc.pt,Sad
./dataset/meld/train/dia412_utt2.mp4,mfccs/dia412_utt2_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/05776.wav,mfccs/05776_mfcc.pt,Bored
./dataset/esd/0013/Surprise/0013_001532.wav,mfccs/0013_001532_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/19238.wav,mfccs/19238_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/26182.wav,mfccs/26182_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/28398.wav,mfccs/28398_mfcc.pt,Question
./dataset/meld/train/dia747_utt16.mp4,mfccs/dia747_utt16_mfcc.pt,Happy
./dataset/esd/0016/Sad/0016_001348.wav,mfccs/0016_001348_mfcc.pt,Sad
./dataset/esd/0017/Happy/0017_000943.wav,mfccs/0017_000943_mfcc.pt,Happy
./dataset/tess/YAF_happy/YAF_dip_happy.wav,mfccs/YAF_dip_happy_mfcc.pt,Happy
./dataset/esd/0011/Surprise/0011_001725.wav,mfccs/0011_001725_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/22400.wav,mfccs/22400_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/09069.wav,mfccs/09069_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/10404.wav,mfccs/10404_mfcc.pt,Question
./dataset/tess/OAF_happy/OAF_ring_happy.wav,mfccs/OAF_ring_happy_mfcc.pt,Happy
./dataset/esd/0015/Happy/0015_000845.wav,mfccs/0015_000845_mfcc.pt,Happy
./dataset/esd/0016/Sad/0016_001307.wav,mfccs/0016_001307_mfcc.pt,Sad
./dataset/meld/train/dia790_utt0.mp4,mfccs/dia790_utt0_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/16565.wav,mfccs/16565_mfcc.pt,Happy
./dataset/esd/0018/Neutral/0018_000245.wav,mfccs/0018_000245_mfcc.pt,Neutral
./dataset/meld/train/dia933_utt11.mp4,mfccs/dia933_utt11_mfcc.pt,Anger
./dataset/meld/train/dia355_utt0.mp4,mfccs/dia355_utt0_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/40095.wav,mfccs/40095_mfcc.pt,Question
./dataset/esd/0012/Surprise/0012_001412.wav,mfccs/0012_001412_mfcc.pt,Surprise
./dataset/meld/train/dia198_utt1.mp4,mfccs/dia198_utt1_mfcc.pt,Neutral
./dataset/tess/YAF_happy/YAF_white_happy.wav,mfccs/YAF_white_happy_mfcc.pt,Happy
./dataset/esd/0018/Surprise/0018_001577.wav,mfccs/0018_001577_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/04417.wav,mfccs/04417_mfcc.pt,Happy
./dataset/esd/0013/Angry/0013_000522.wav,mfccs/0013_000522_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/42761.wav,mfccs/42761_mfcc.pt,Question
./dataset/meld/train/dia182_utt7.mp4,mfccs/dia182_utt7_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/41619.wav,mfccs/41619_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/32944.wav,mfccs/32944_mfcc.pt,Bored
./dataset/crema-d/AudioWAV/1002_ITS_ANG_XX.wav,mfccs/1002_ITS_ANG_XX_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/11945.wav,mfccs/11945_mfcc.pt,Neutral
./dataset/esd/0016/Surprise/0016_001689.wav,mfccs/0016_001689_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/46528.wav,mfccs/46528_mfcc.pt,Happy
./dataset/esd/0020/Happy/0020_000822.wav,mfccs/0020_000822_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1018_TAI_DIS_XX.wav,mfccs/1018_TAI_DIS_XX_mfcc.pt,Disgust
./dataset/mlend/MLEndSND_Public/05616.wav,mfccs/05616_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/32445.wav,mfccs/32445_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/36730.wav,mfccs/36730_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/16740.wav,mfccs/16740_mfcc.pt,Happy
./dataset/esd/0015/Happy/0015_001014.wav,mfccs/0015_001014_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/18542.wav,mfccs/18542_mfcc.pt,Happy
./dataset/meld/train/dia759_utt15.mp4,mfccs/dia759_utt15_mfcc.pt,Happy
./dataset/esd/0012/Happy/0012_000859.wav,mfccs/0012_000859_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/27055.wav,mfccs/27055_mfcc.pt,Question
./dataset/esd/0019/Surprise/0019_001604.wav,mfccs/0019_001604_mfcc.pt,Surprise
./dataset/meld/train/dia20_utt10.mp4,mfccs/dia20_utt10_mfcc.pt,Neutral
./dataset/esd/0020/Angry/0020_000380.wav,mfccs/0020_000380_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/09363.wav,mfccs/09363_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/03008.wav,mfccs/03008_mfcc.pt,Bored
./dataset/meld/train/dia526_utt14.mp4,mfccs/dia526_utt14_mfcc.pt,Surprise
./dataset/crema-d/AudioWAV/1001_TSI_SAD_XX.wav,mfccs/1001_TSI_SAD_XX_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/29286.wav,mfccs/29286_mfcc.pt,Question
./dataset/crema-d/AudioWAV/1006_IEO_DIS_MD.wav,mfccs/1006_IEO_DIS_MD_mfcc.pt,Disgust
./dataset/esd/0020/Surprise/0020_001574.wav,mfccs/0020_001574_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/02024.wav,mfccs/02024_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/19558.wav,mfccs/19558_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/46968.wav,mfccs/46968_mfcc.pt,Question
./dataset/meld/train/dia18_utt6.mp4,mfccs/dia18_utt6_mfcc.pt,Fear
./dataset/crema-d/AudioWAV/1039_TSI_SAD_XX.wav,mfccs/1039_TSI_SAD_XX_mfcc.pt,Sad
./dataset/esd/0020/Happy/0020_000812.wav,mfccs/0020_000812_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1006_TAI_ANG_XX.wav,mfccs/1006_TAI_ANG_XX_mfcc.pt,Anger
./dataset/meld/train/dia374_utt0.mp4,mfccs/dia374_utt0_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/42822.wav,mfccs/42822_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/33964.wav,mfccs/33964_mfcc.pt,Neutral
./dataset/esd/0017/Angry/0017_000544.wav,mfccs/0017_000544_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/36269.wav,mfccs/36269_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/10813.wav,mfccs/10813_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/41718.wav,mfccs/41718_mfcc.pt,Neutral
./dataset/esd/0014/Neutral/0014_000062.wav,mfccs/0014_000062_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/12949.wav,mfccs/12949_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1072_IEO_SAD_LO.wav,mfccs/1072_IEO_SAD_LO_mfcc.pt,Sad
./dataset/esd/0018/Surprise/0018_001749.wav,mfccs/0018_001749_mfcc.pt,Surprise
./dataset/meld/train/dia1009_utt11.mp4,mfccs/dia1009_utt11_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1064_MTI_NEU_XX.wav,mfccs/1064_MTI_NEU_XX_mfcc.pt,Neutral
./dataset/esd/0012/Neutral/0012_000009.wav,mfccs/0012_000009_mfcc.pt,Neutral
./dataset/esd/0014/Sad/0014_001163.wav,mfccs/0014_001163_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/19155.wav,mfccs/19155_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/17052.wav,mfccs/17052_mfcc.pt,Question
./dataset/tess/OAF_angry/OAF_thin_angry.wav,mfccs/OAF_thin_angry_mfcc.pt,Anger
./dataset/meld/train/dia195_utt10.mp4,mfccs/dia195_utt10_mfcc.pt,Neutral
./dataset/esd/0019/Neutral/0019_000322.wav,mfccs/0019_000322_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/28034.wav,mfccs/28034_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1084_MTI_NEU_XX.wav,mfccs/1084_MTI_NEU_XX_mfcc.pt,Neutral
./dataset/esd/0013/Angry/0013_000491.wav,mfccs/0013_000491_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/05094.wav,mfccs/05094_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/29445.wav,mfccs/29445_mfcc.pt,Neutral
./dataset/ravdess/Actor_22/03-01-04-02-02-01-22.wav,mfccs/03-01-04-02-02-01-22_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/18191.wav,mfccs/18191_mfcc.pt,Question
./dataset/esd/0015/Surprise/0015_001698.wav,mfccs/0015_001698_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/15672.wav,mfccs/15672_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/36232.wav,mfccs/36232_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/13152.wav,mfccs/13152_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/10398.wav,mfccs/10398_mfcc.pt,Bored
./dataset/crema-d/AudioWAV/1053_IEO_HAP_LO.wav,mfccs/1053_IEO_HAP_LO_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/34288.wav,mfccs/34288_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/31822.wav,mfccs/31822_mfcc.pt,Bored
./dataset/meld/train/dia949_utt9.mp4,mfccs/dia949_utt9_mfcc.pt,Neutral
./dataset/meld/train/dia574_utt3.mp4,mfccs/dia574_utt3_mfcc.pt,Neutral
./dataset/tess/YAF_sad/YAF_road_sad.wav,mfccs/YAF_road_sad_mfcc.pt,Sad
./dataset/meld/train/dia111_utt7.mp4,mfccs/dia111_utt7_mfcc.pt,Neutral
./dataset/esd/0018/Angry/0018_000405.wav,mfccs/0018_000405_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/01586.wav,mfccs/01586_mfcc.pt,Neutral
./dataset/ravdess/Actor_02/03-01-05-02-01-01-02.wav,mfccs/03-01-05-02-01-01-02_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/30553.wav,mfccs/30553_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/27409.wav,mfccs/27409_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1003_WSI_DIS_XX.wav,mfccs/1003_WSI_DIS_XX_mfcc.pt,Disgust
./dataset/esd/0012/Sad/0012_001095.wav,mfccs/0012_001095_mfcc.pt,Sad
./dataset/esd/0014/Angry/0014_000454.wav,mfccs/0014_000454_mfcc.pt,Anger
./dataset/esd/0012/Surprise/0012_001448.wav,mfccs/0012_001448_mfcc.pt,Surprise
./dataset/esd/0020/Surprise/0020_001654.wav,mfccs/0020_001654_mfcc.pt,Surprise
./dataset/esd/0017/Happy/0017_000874.wav,mfccs/0017_000874_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/01984.wav,mfccs/01984_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/42272.wav,mfccs/42272_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/02923.wav,mfccs/02923_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/12879.wav,mfccs/12879_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/44492.wav,mfccs/44492_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/18647.wav,mfccs/18647_mfcc.pt,Neutral
./dataset/meld/train/dia477_utt8.mp4,mfccs/dia477_utt8_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/00767.wav,mfccs/00767_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/46587.wav,mfccs/46587_mfcc.pt,Happy
./dataset/esd/0012/Happy/0012_001004.wav,mfccs/0012_001004_mfcc.pt,Happy
./dataset/tess/YAF_angry/YAF_sure_angry.wav,mfccs/YAF_sure_angry_mfcc.pt,Anger
./dataset/esd/0018/Happy/0018_000867.wav,mfccs/0018_000867_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/00634.wav,mfccs/00634_mfcc.pt,Bored
./dataset/crema-d/AudioWAV/1014_IWW_FEA_XX.wav,mfccs/1014_IWW_FEA_XX_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/28256.wav,mfccs/28256_mfcc.pt,Bored
./dataset/meld/train/dia727_utt4.mp4,mfccs/dia727_utt4_mfcc.pt,Neutral
./dataset/meld/train/dia809_utt7.mp4,mfccs/dia809_utt7_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1013_TIE_DIS_XX.wav,mfccs/1013_TIE_DIS_XX_mfcc.pt,Disgust
./dataset/esd/0020/Angry/0020_000415.wav,mfccs/0020_000415_mfcc.pt,Anger
./dataset/esd/0013/Surprise/0013_001726.wav,mfccs/0013_001726_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/12238.wav,mfccs/12238_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/13271.wav,mfccs/13271_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/19748.wav,mfccs/19748_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/40783.wav,mfccs/40783_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/29634.wav,mfccs/29634_mfcc.pt,Neutral
./dataset/esd/0016/Happy/0016_000774.wav,mfccs/0016_000774_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/03088.wav,mfccs/03088_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1041_IEO_DIS_HI.wav,mfccs/1041_IEO_DIS_HI_mfcc.pt,Disgust
./dataset/esd/0014/Neutral/0014_000111.wav,mfccs/0014_000111_mfcc.pt,Neutral
./dataset/ravdess/Actor_09/03-01-08-02-02-01-09.wav,mfccs/03-01-08-02-02-01-09_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/16819.wav,mfccs/16819_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1073_IWW_SAD_XX.wav,mfccs/1073_IWW_SAD_XX_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/05729.wav,mfccs/05729_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1034_IEO_SAD_LO.wav,mfccs/1034_IEO_SAD_LO_mfcc.pt,Sad
./dataset/esd/0017/Angry/0017_000481.wav,mfccs/0017_000481_mfcc.pt,Anger
./dataset/ravdess/Actor_16/03-01-04-02-01-02-16.wav,mfccs/03-01-04-02-01-02-16_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/32895.wav,mfccs/32895_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/43393.wav,mfccs/43393_mfcc.pt,Question
./dataset/esd/0016/Sad/0016_001356.wav,mfccs/0016_001356_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/06734.wav,mfccs/06734_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/44074.wav,mfccs/44074_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/43700.wav,mfccs/43700_mfcc.pt,Neutral
./dataset/esd/0012/Neutral/0012_000165.wav,mfccs/0012_000165_mfcc.pt,Neutral
./dataset/esd/0013/Surprise/0013_001600.wav,mfccs/0013_001600_mfcc.pt,Surprise
./dataset/esd/0018/Neutral/0018_000178.wav,mfccs/0018_000178_mfcc.pt,Neutral
./dataset/tess/YAF_happy/YAF_chair_happy.wav,mfccs/YAF_chair_happy_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/43920.wav,mfccs/43920_mfcc.pt,Bored
./dataset/tess/YAF_disgust/YAF_talk_disgust.wav,mfccs/YAF_talk_disgust_mfcc.pt,Disgust
./dataset/esd/0018/Happy/0018_000993.wav,mfccs/0018_000993_mfcc.pt,Happy
./dataset/meld/train/dia530_utt4.mp4,mfccs/dia530_utt4_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1087_MTI_HAP_XX.wav,mfccs/1087_MTI_HAP_XX_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/16199.wav,mfccs/16199_mfcc.pt,Happy
./dataset/esd/0020/Happy/0020_000953.wav,mfccs/0020_000953_mfcc.pt,Happy
./dataset/meld/train/dia576_utt6.mp4,mfccs/dia576_utt6_mfcc.pt,Neutral
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_sad_8b_1.wav,mfccs/male1_sad_8b_1_mfcc.pt,Sad
./dataset/esd/0012/Angry/0012_000692.wav,mfccs/0012_000692_mfcc.pt,Anger
./dataset/meld/train/dia699_utt6.mp4,mfccs/dia699_utt6_mfcc.pt,Surprise
./dataset/esd/0017/Sad/0017_001128.wav,mfccs/0017_001128_mfcc.pt,Sad
./dataset/esd/0015/Surprise/0015_001560.wav,mfccs/0015_001560_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/36587.wav,mfccs/36587_mfcc.pt,Happy
./dataset/esd/0011/Surprise/0011_001552.wav,mfccs/0011_001552_mfcc.pt,Surprise
./dataset/meld/train/dia132_utt5.mp4,mfccs/dia132_utt5_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/41807.wav,mfccs/41807_mfcc.pt,Neutral
./dataset/ravdess/Actor_18/03-01-06-02-01-01-18.wav,mfccs/03-01-06-02-01-01-18_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/37742.wav,mfccs/37742_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1015_TAI_SAD_XX.wav,mfccs/1015_TAI_SAD_XX_mfcc.pt,Sad
./dataset/meld/train/dia182_utt4.mp4,mfccs/dia182_utt4_mfcc.pt,Anger
./dataset/meld/train/dia689_utt0.mp4,mfccs/dia689_utt0_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/43545.wav,mfccs/43545_mfcc.pt,Bored
./dataset/crema-d/AudioWAV/1060_TSI_DIS_XX.wav,mfccs/1060_TSI_DIS_XX_mfcc.pt,Disgust
./dataset/mlend/MLEndSND_Public/02182.wav,mfccs/02182_mfcc.pt,Neutral
./dataset/meld/train/dia397_utt0.mp4,mfccs/dia397_utt0_mfcc.pt,Anger
./dataset/esd/0015/Neutral/0015_000283.wav,mfccs/0015_000283_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/20813.wav,mfccs/20813_mfcc.pt,Question
./dataset/esd/0015/Sad/0015_001061.wav,mfccs/0015_001061_mfcc.pt,Sad
./dataset/crema-d/AudioWAV/1041_IEO_SAD_LO.wav,mfccs/1041_IEO_SAD_LO_mfcc.pt,Sad
./dataset/crema-d/AudioWAV/1024_TAI_SAD_XX.wav,mfccs/1024_TAI_SAD_XX_mfcc.pt,Sad
./dataset/crema-d/AudioWAV/1061_IOM_ANG_XX.wav,mfccs/1061_IOM_ANG_XX_mfcc.pt,Anger
./dataset/tess/OAF_neutral/OAF_sail_neutral.wav,mfccs/OAF_sail_neutral_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1027_IOM_NEU_XX.wav,mfccs/1027_IOM_NEU_XX_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/40464.wav,mfccs/40464_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/10419.wav,mfccs/10419_mfcc.pt,Question
./dataset/esd/0011/Neutral/0011_000005.wav,mfccs/0011_000005_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/36979.wav,mfccs/36979_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/06569.wav,mfccs/06569_mfcc.pt,Happy
./dataset/esd/0011/Angry/0011_000634.wav,mfccs/0011_000634_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/29373.wav,mfccs/29373_mfcc.pt,Neutral
./dataset/meld/train/dia681_utt4.mp4,mfccs/dia681_utt4_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/11916.wav,mfccs/11916_mfcc.pt,Happy
./dataset/esd/0015/Surprise/0015_001428.wav,mfccs/0015_001428_mfcc.pt,Surprise
./dataset/esd/0013/Neutral/0013_000151.wav,mfccs/0013_000151_mfcc.pt,Neutral
./dataset/esd/0012/Sad/0012_001399.wav,mfccs/0012_001399_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/04704.wav,mfccs/04704_mfcc.pt,Question
./dataset/meld/train/dia32_utt8.mp4,mfccs/dia32_utt8_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/23614.wav,mfccs/23614_mfcc.pt,Question
./dataset/esd/0011/Sad/0011_001055.wav,mfccs/0011_001055_mfcc.pt,Sad
./dataset/esd/0020/Sad/0020_001112.wav,mfccs/0020_001112_mfcc.pt,Sad
./dataset/crema-d/AudioWAV/1073_IEO_HAP_LO.wav,mfccs/1073_IEO_HAP_LO_mfcc.pt,Happy
./dataset/esd/0011/Surprise/0011_001564.wav,mfccs/0011_001564_mfcc.pt,Surprise
